session_id,event_seq,event_type,client_timestamp_ms,client_iso_time,client_local_time,server_received_at,value_x,value_y,value_z,alpha,beta,gamma,heading_deg,battery_level,is_charging,is_screen_visible,sample_source,user_agent
gps-20260317-083623-cs20,14,gyroscope,1773736583423,2026-03-17T08:36:23.423Z,"17.03.2026, 13:36:23",2026-03-17T08:36:24Z,0.1,-3.3000000000000007,0.6000000000000001,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,15,accelerometer,1773736583590,2026-03-17T08:36:23.590Z,"17.03.2026, 13:36:23",2026-03-17T08:36:24Z,-0.7000000000000001,4.6000000000000005,8.8,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,16,gyroscope,1773736583624,2026-03-17T08:36:23.624Z,"17.03.2026, 13:36:23",2026-03-17T08:36:24Z,3.5,0.7,0.8,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,17,orientation,1773736583692,2026-03-17T08:36:23.692Z,"17.03.2026, 13:36:23",2026-03-17T08:36:24Z,,,,85.9,28.700000000000003,4.800000000000001,,86,False,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,18,accelerometer,1773736583817,2026-03-17T08:36:23.817Z,"17.03.2026, 13:36:23",2026-03-17T08:36:24Z,-0.7000000000000001,4.800000000000001,8.3,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,19,gyroscope,1773736583843,2026-03-17T08:36:23.843Z,"17.03.2026, 13:36:23",2026-03-17T08:36:24Z,1.1,-2.7,1.0,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,20,orientation,1773736583940,2026-03-17T08:36:23.940Z,"17.03.2026, 13:36:23",2026-03-17T08:36:24Z,,,,86.2,29.3,4.3,,86,False,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,21,accelerometer,1773736584023,2026-03-17T08:36:24.023Z,"17.03.2026, 13:36:24",2026-03-17T08:36:24Z,-0.7000000000000001,4.800000000000001,8.6,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,22,gyroscope,1773736584053,2026-03-17T08:36:24.053Z,"17.03.2026, 13:36:24",2026-03-17T08:36:25Z,2.0,-2.2,2.0,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,23,orientation,1773736584156,2026-03-17T08:36:24.156Z,"17.03.2026, 13:36:24",2026-03-17T08:36:25Z,,,,86.60000000000001,29.3,3.6,,86,False,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,24,accelerometer,1773736584223,2026-03-17T08:36:24.223Z,"17.03.2026, 13:36:24",2026-03-17T08:36:25Z,-0.6000000000000001,4.800000000000001,8.5,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,25,gyroscope,1773736584254,2026-03-17T08:36:24.254Z,"17.03.2026, 13:36:24",2026-03-17T08:36:25Z,-0.2,0.6000000000000001,1.3,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,26,orientation,1773736584360,2026-03-17T08:36:24.360Z,"17.03.2026, 13:36:24",2026-03-17T08:36:25Z,,,,86.7,29.3,3.3000000000000003,,86,False,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,27,gyroscope,1773736584674,2026-03-17T08:36:24.674Z,"17.03.2026, 13:36:24",2026-03-17T08:36:25Z,1.3,1.0,-0.4,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,28,gyroscope,1773736584457,2026-03-17T08:36:24.457Z,"17.03.2026, 13:36:24",2026-03-17T08:36:25Z,0.30000000000000004,0.0,0.0,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,29,accelerometer,1773736584623,2026-03-17T08:36:24.623Z,"17.03.2026, 13:36:24",2026-03-17T08:36:25Z,-0.5,4.9,8.4,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,29,accelerometer,1773736584423,2026-03-17T08:36:24.423Z,"17.03.2026, 13:36:24",2026-03-17T08:36:25Z,-0.6000000000000001,4.800000000000001,8.3,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,30,accelerometer,1773736584823,2026-03-17T08:36:24.823Z,"17.03.2026, 13:36:24",2026-03-17T08:36:25Z,-0.5,4.800000000000001,8.5,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,31,orientation,1773736584874,2026-03-17T08:36:24.874Z,"17.03.2026, 13:36:24",2026-03-17T08:36:25Z,,,,86.5,29.700000000000003,3.8000000000000003,,86,False,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,31,gyroscope,1773736584890,2026-03-17T08:36:24.890Z,"17.03.2026, 13:36:24",2026-03-17T08:36:25Z,1.4,0.8,1.7,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,32,accelerometer,1773736585026,2026-03-17T08:36:25.026Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,-0.7000000000000001,4.9,8.6,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,33,accelerometer,1773736585240,2026-03-17T08:36:25.240Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,-0.5,5.5,8.4,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,34,gyroscope,1773736585090,2026-03-17T08:36:25.090Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,5.2,-1.2000000000000002,2.0,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,34,orientation,1773736585274,2026-03-17T08:36:25.274Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,,,,87.9,31.8,-0.30000000000000004,,86,False,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,35,orientation,1773736585073,2026-03-17T08:36:25.073Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,,,,86.80000000000001,29.8,3.9000000000000004,,86,False,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,36,gyroscope,1773736585291,2026-03-17T08:36:25.291Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,24.0,5.8,19.0,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,37,accelerometer,1773736585440,2026-03-17T08:36:25.440Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,1.3,4.6000000000000005,7.4,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,38,orientation,1773736585490,2026-03-17T08:36:25.490Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,,,,97.7,34.300000000000004,-1.5,,86,False,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,39,gyroscope,1773736585507,2026-03-17T08:36:25.507Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,-19.400000000000002,14.700000000000001,17.7,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,39,accelerometer,1773736585640,2026-03-17T08:36:25.640Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,-0.4,5.0,9.600000000000001,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,40,orientation,1773736585690,2026-03-17T08:36:25.690Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,,,,100.5,30.8,0.7000000000000001,,86,False,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,40,gyroscope,1773736585707,2026-03-17T08:36:25.707Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,-16.900000000000002,15.8,13.3,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,41,accelerometer,1773736585840,2026-03-17T08:36:25.840Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,-0.8,4.9,8.3,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,42,orientation,1773736585914,2026-03-17T08:36:25.914Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,,,,105.5,28.8,3.2,,86,False,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,42,gyroscope,1773736585911,2026-03-17T08:36:25.911Z,"17.03.2026, 13:36:25",2026-03-17T08:36:26Z,-14.600000000000001,11.8,21.1,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,43,accelerometer,1773736586040,2026-03-17T08:36:26.040Z,"17.03.2026, 13:36:26",2026-03-17T08:36:27Z,0.1,4.7,8.1,,,,,86,False,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-083623-cs20,44,gyroscope,1773736586123,2026-03-17T08:36:26.123Z,"17.03.2026, 13:36:26",2026-03-17T08:36:27Z,3.3000000000000007,-9.8,-2.4000000000000004,,,,,86,False,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
